aten.,Attendant,Globe_Shakespeare/mac.xml,,male,ADW
ban.,Banquo,Globe_Shakespeare/mac.xml,,male,ADW
both-mur.,Both Murderers,Globe_Shakespeare/mac.xml,,male,ADW
caith.,Caithness,Globe_Shakespeare/mac.xml,,male,ADW
doct.,Doctor,Globe_Shakespeare/mac.xml,,male,ADW
don.,Donalbain,Globe_Shakespeare/mac.xml,,male,ADW
dun.,Duncan,Globe_Shakespeare/mac.xml,,male,ADW
first-app.,First Apparition,Globe_Shakespeare/mac.xml,,male,ADW
first-mur.,First Murderer,Globe_Shakespeare/mac.xml,,male,ADW
first-witch.,First Witch,Globe_Shakespeare/mac.xml,,female,ADW
fle.,Fleance,Globe_Shakespeare/mac.xml,,male,ADW
gent.,Gentlewoman,Globe_Shakespeare/mac.xml,,female,ADW
hec.,Hecate,Globe_Shakespeare/mac.xml,,female,ADW
l.-macd.,Lady Macduff,Globe_Shakespeare/mac.xml,,female,ADW
lady-m.,Lady Macbeth,Globe_Shakespeare/mac.xml,,female,ADW
len.,Lennox,Globe_Shakespeare/mac.xml,,male,ADW
lord.,Lord,Globe_Shakespeare/mac.xml,,male,ADW
lords.,Lords,Globe_Shakespeare/mac.xml,,male,ADW
macb.,Macbeth,Globe_Shakespeare/mac.xml,,male,ADW
macd.,Macduff,Globe_Shakespeare/mac.xml,,male,ADW
mal.,Malcolm,Globe_Shakespeare/mac.xml,,male,ADW
ment.,Menteith,Globe_Shakespeare/mac.xml,,male,ADW
mess.,Messenger,Globe_Shakespeare/mac.xml,,male,ADW
mur.,Murderer,Globe_Shakespeare/mac.xml,,male,ADW
old-m.,Old Man,Globe_Shakespeare/mac.xml,,male,ADW
port.,Porter,Globe_Shakespeare/mac.xml,,male,ADW
porter.,Porter,Globe_Shakespeare/mac.xml,,male,ADW
ross.,Ross,Globe_Shakespeare/mac.xml,,male,ADW
sec.-app.,Second Apparition,Globe_Shakespeare/mac.xml,,male,ADW
sec.-mur.,Second Murderer,Globe_Shakespeare/mac.xml,,male,ADW
sec.-witch.,Second Witch,Globe_Shakespeare/mac.xml,,female,ADW
ser.,Sergeant,Globe_Shakespeare/mac.xml,,male,ADW
serv.,Servant,Globe_Shakespeare/mac.xml,,male,ADW
serve.,Servant,Globe_Shakespeare/mac.xml,,male,ADW
sey.,Seyton,Globe_Shakespeare/mac.xml,,male,ADW
sin.,Siward,Globe_Shakespeare/mac.xml,,male,ADW
sir.,Siward,Globe_Shakespeare/mac.xml,,male,ADW
siw.,Siward,Globe_Shakespeare/mac.xml,,male,ADW
soldier.,Soldier,Globe_Shakespeare/mac.xml,,male,ADW
soldiers.,Soldier,Globe_Shakespeare/mac.xml,,male,ADW
son.,Son to Macduff,Globe_Shakespeare/mac.xml,,male,ADW
third-app.,Third Apparition,Globe_Shakespeare/mac.xml,,male,ADW
third-mur.,Third Murderer,Globe_Shakespeare/mac.xml,,male,ADW
third-witch.,Third Witch,Globe_Shakespeare/mac.xml,,female,ADW
yo.-siw.,Young Siward,Globe_Shakespeare/mac.xml,,male,ADW
prin.,ESCALUS,Globe_Shakespeare/rom.xml,,MALE,ZS
par.,PARIS,Globe_Shakespeare/rom.xml,,MALE,ZS
mon.,MONTAGUE,Globe_Shakespeare/rom.xml,,MALE,ZS
cap.,CAPULET,Globe_Shakespeare/rom.xml,,MALE,ZS
sec.-cap.,An old man,Globe_Shakespeare/rom.xml,,MALE,ZS
rom.,ROMEO,Globe_Shakespeare/rom.xml,,MALE,ZS
mer.,MERCUTIO,Globe_Shakespeare/rom.xml,,MALE,ZS
ben.,BENVOLIO,Globe_Shakespeare/rom.xml,,MALE,ZS
tyb.,TYBALT,Globe_Shakespeare/rom.xml,,MALE,ZS
fri.-l.,FRIAR LAURENCE,Globe_Shakespeare/rom.xml,,MALE,ZS
fri.-j.,FRIAR JOHN,Globe_Shakespeare/rom.xml,,MALE,ZS
bal.,BALTHASAR,Globe_Shakespeare/rom.xml,,MALE,ZS
sam.,SAMPSON,Globe_Shakespeare/rom.xml,,MALE,ZS
gre.,GREGORY,Globe_Shakespeare/rom.xml,,MALE,ZS
pet.,PETER,Globe_Shakespeare/rom.xml,,MALE,ZS
abr.,ABRAHAM,Globe_Shakespeare/rom.xml,,MALE,ZS
ap.,An Apothecary,Globe_Shakespeare/rom.xml,,,
first-mus.,First Musician,Globe_Shakespeare/rom.xml,,,
sec.-mus.,Second Musician,Globe_Shakespeare/rom.xml,,,
third-mus.,Third Musician,Globe_Shakespeare/rom.xml,,,
page.,Page to Paris,Globe_Shakespeare/rom.xml,,,
la.-mon.,LADY MONTAGUE,Globe_Shakespeare/rom.xml,,FEMALE,ZS
la.-cap.,LADY CAPULET,Globe_Shakespeare/rom.xml,,FEMALE,ZS
jul.,JULIET,Globe_Shakespeare/rom.xml,,FEMALE,ZS
nurse.,Nurse to Juliet,Globe_Shakespeare/rom.xml,,FEMALE,ZS
first-watch.,First Watchman,Globe_Shakespeare/rom.xml,,MALE,ZS
sec.-watch.,Second Watchman,Globe_Shakespeare/rom.xml,,,
third-watch.,Third Watchman,Globe_Shakespeare/rom.xml,,,
first-cit.,First Citizen,Globe_Shakespeare/rom.xml,,,
first-serv.,First Servant,Globe_Shakespeare/rom.xml,,,
sec.-serv.,Second Servant,Globe_Shakespeare/rom.xml,,,
serv.,Servant,Globe_Shakespeare/rom.xml,,,
chorus.,Chorus,Globe_Shakespeare/rom.xml,,,
king.,KING HENRY the Eighth,Globe_Shakespeare/h8.xml,,male,
wol.,CARDINAL WOLSEY,Globe_Shakespeare/h8.xml,,male,
cam.,CARDINAL CAMPEIUS,Globe_Shakespeare/h8.xml,,male,
cap.,CAPUCIUS,Globe_Shakespeare/h8.xml,,male,
cran.,CRANMER,Globe_Shakespeare/h8.xml,,male,
nor.,DUKE OF NORFOLK,Globe_Shakespeare/h8.xml,,male,
buck.,DUKE OF BUCKINGHAM,Globe_Shakespeare/h8.xml,,male,
suf.,DUKE OF SUFFOLK,Globe_Shakespeare/h8.xml,,male,
sur.,EARL OF SURREY,Globe_Shakespeare/h8.xml,,male,
cham.,Lord Chamberlain,Globe_Shakespeare/h8.xml,,male,
chan.,Lord Chancellor,Globe_Shakespeare/h8.xml,,male,
gar.,GARDINER,Globe_Shakespeare/h8.xml,,male,
lin.,Bishop of Lincoln,Globe_Shakespeare/h8.xml,,male,
aber.,LORD ABERGAVENNY,Globe_Shakespeare/h8.xml,,male,
sands.,LORD SANDS,Globe_Shakespeare/h8.xml,,male,
guild.,SIR HENRY GUILDFORD,Globe_Shakespeare/h8.xml,,male,
lov.,SIR THOMAS LOVELL,Globe_Shakespeare/h8.xml,,male,
den.,SIR ANTHONY DENNY,Globe_Shakespeare/h8.xml,,male,
vaux.,SIR NICHOLAS VAUX,Globe_Shakespeare/h8.xml,,male,
first-secr.,First Secretary,Globe_Shakespeare/h8.xml,,male,
crom.,CROMWELL,Globe_Shakespeare/h8.xml,,male,
grif.,GRIFFITH,Globe_Shakespeare/h8.xml,,male,
first-gent.,First Gentleman,Globe_Shakespeare/h8.xml,,male,
sec.-gent.,Second Gentleman,Globe_Shakespeare/h8.xml,,male,
third-gent.,Third Gentleman,Globe_Shakespeare/h8.xml,,male,
butts.,DOCTOR BUTTS,Globe_Shakespeare/h8.xml,,male,
gart.,Garter King-at-Arms,Globe_Shakespeare/h8.xml,,male,
surv.,Surveyor to the Duke of Buckingham,Globe_Shakespeare/h8.xml,,male,
bran.,BRANDON,Globe_Shakespeare/h8.xml,,male,
serg.,a Sergeant-at-Arms,Globe_Shakespeare/h8.xml,,male,
keep.,Door-Keeper of the Council-chamber,Globe_Shakespeare/h8.xml,,male,
port.,Porter,Globe_Shakespeare/h8.xml,,male,
man.,His Man,Globe_Shakespeare/h8.xml,,male,
boy.,Page to Gardiner,Globe_Shakespeare/h8.xml,,male,
crier.,A Crier,Globe_Shakespeare/h8.xml,,male,
q.-kath.,QUEEN KATHARINE,Globe_Shakespeare/h8.xml,,female,
kath.,QUEEN KATHARINE,Globe_Shakespeare/h8.xml,,female,
anne.,ANNE BULLEN,Globe_Shakespeare/h8.xml,,female,
old-l.,An old Lady,Globe_Shakespeare/h8.xml,,female,
pat.,PATIENCE,Globe_Shakespeare/h8.xml,,female,
gent.,Gentlewoman,Globe_Shakespeare/h8.xml,,female,
mess.,Messenger,Globe_Shakespeare/h8.xml,,male,
scribe.,Scribe,Globe_Shakespeare/h8.xml,,male,
serv.,Servant,Globe_Shakespeare/h8.xml,,male,
both.,Both Gentlemen together,Globe_Shakespeare/h8.xml,,male,
all.,All,Globe_Shakespeare/h8.xml,,,
k.-hen.,KING HENRY the Fifth,Globe_Shakespeare/h5.xml,,male,
glou.,DUKE OF GLOUCESTER,Globe_Shakespeare/h5.xml,,male,
bed.,DUKE OF BEDFORD,Globe_Shakespeare/h5.xml,,male,
exe.,DUKE OF EXETER,Globe_Shakespeare/h5.xml,,male,
york.,DUKE OF YORK,Globe_Shakespeare/h5.xml,,male,
sal.,EARL OF SALISBURY,Globe_Shakespeare/h5.xml,,male,
west.,EARL OF WESTMORELAND,Globe_Shakespeare/h5.xml,,male,
war.,EARL OF WARWICK,Globe_Shakespeare/h5.xml,,male,
cant.,ARCHBISHOP OF CANTERBURY,Globe_Shakespeare/h5.xml,,male,
ely.,BISHOP OF ELY,Globe_Shakespeare/h5.xml,,male,
cam.,EARL OF CAMBRIDGE,Globe_Shakespeare/h5.xml,,male,
scroop.,LORD SCROOP,Globe_Shakespeare/h5.xml,,male,
grey.,SIR THOMAS GREY,Globe_Shakespeare/h5.xml,,male,
erp.,SIR THOMAS ERPINGHAM,Globe_Shakespeare/h5.xml,,male,
gow.,GOWER,Globe_Shakespeare/h5.xml,,male,
flu.,FLUELLEN,Globe_Shakespeare/h5.xml,,male,
mac.,MACMORRIS,Globe_Shakespeare/h5.xml,,male,
jamy.,JAMY,Globe_Shakespeare/h5.xml,,male,
bates.,BATES,Globe_Shakespeare/h5.xml,,male,
court.,COURT,Globe_Shakespeare/h5.xml,,male,
will.,WILLIAMS,Globe_Shakespeare/h5.xml,,male,
pist.,PISTOL,Globe_Shakespeare/h5.xml,,male,
nym.,NYM,Globe_Shakespeare/h5.xml,,male,
bard.,BARDOLPH,Globe_Shakespeare/h5.xml,,male,
boy.,Boy,Globe_Shakespeare/h5.xml,,male,
her.,A Herald,Globe_Shakespeare/h5.xml,,male,
fr.-king.,CHARLES the Sixth,Globe_Shakespeare/h5.xml,,male,
dau.,LEWIS,Globe_Shakespeare/h5.xml,,male,
bur.,DUKE OF BURGUNDY,Globe_Shakespeare/h5.xml,,male,
orl.,DUKE OF ORLEANS,Globe_Shakespeare/h5.xml,,male,
bour.,DUKE OF BOURBON,Globe_Shakespeare/h5.xml,,male,
con.,The Constable of France,Globe_Shakespeare/h5.xml,,male,
ram.,RAMBURES,Globe_Shakespeare/h5.xml,,male,
grand.,GRANDPRE,Globe_Shakespeare/h5.xml,,male,
gov.,Governor of Harfleur,Globe_Shakespeare/h5.xml,,male,
mont.,MONTJOY,Globe_Shakespeare/h5.xml,,male,
first-amb.,Ambassadors to the King of England,Globe_Shakespeare/h5.xml,,male,
q.-isa.,ISABEL,Globe_Shakespeare/h5.xml,,female,
kath.,KATHERINE,Globe_Shakespeare/h5.xml,,female,
alice.,ALICE,Globe_Shakespeare/h5.xml,,female,
host.,"Hostess of a tavern in Eastcheap, formerly Mistress Quickly",Globe_Shakespeare/h5.xml,,female,
fr.-sol.,French Soldier,Globe_Shakespeare/h5.xml,,male,
mess.,Messenger(s),Globe_Shakespeare/h5.xml,,male,
all.,All,Globe_Shakespeare/h5.xml,,,
chor.,Chorus,Globe_Shakespeare/h5.xml,,,
k.-hen.,KING HENRY the Sixth,Globe_Shakespeare/3h6.xml,,male,
prince.,EDWARD,Globe_Shakespeare/3h6.xml,,male,
k.-lew.,LEWIS XI.,Globe_Shakespeare/3h6.xml,,male,
som.,DUKE OF SOMERSET,Globe_Shakespeare/3h6.xml,,male,
exe.,DUKE OF EXETER,Globe_Shakespeare/3h6.xml,,male,
oxf.,EARL OF OXFORD,Globe_Shakespeare/3h6.xml,,male,
north.,EARL OF NORTHUMBERLAND,Globe_Shakespeare/3h6.xml,,male,
west.,EARL OF WESTMORELAND,Globe_Shakespeare/3h6.xml,,male,
clif.,LORD CLIFFORD,Globe_Shakespeare/3h6.xml,,male,
york.,RICHARD PLANTAGENET,Globe_Shakespeare/3h6.xml,,male,
edw.,EDWARD,Globe_Shakespeare/3h6.xml,,male,
k.-edw.,EDWARD,Globe_Shakespeare/3h6.xml,,male,
rut.,EDMUND,Globe_Shakespeare/3h6.xml,,male,
geo.,GEORGE,Globe_Shakespeare/3h6.xml,,male,
clar.,GEORGE,Globe_Shakespeare/3h6.xml,,male,
rich.,RICHARD,Globe_Shakespeare/3h6.xml,,male,
glou.,RICHARD,Globe_Shakespeare/3h6.xml,,male,
norf.,DUKE OF NORFOLK,Globe_Shakespeare/3h6.xml,,male,
mont.,MARQUESS OF MONTAGUE,Globe_Shakespeare/3h6.xml,,male,
war.,EARL OF WARWICK,Globe_Shakespeare/3h6.xml,,male,
hast.,LORD HASTINGS,Globe_Shakespeare/3h6.xml,,male,
sir-john.,SIR JOHN MORTIMER,Globe_Shakespeare/3h6.xml,,male,
riv.,LORD RIVERS,Globe_Shakespeare/3h6.xml,,male,
tut.,Tutor to Rutland,Globe_Shakespeare/3h6.xml,,male,
may.,Mayor of York,Globe_Shakespeare/3h6.xml,,male,
lieu.,Lieutenant of the Tower,Globe_Shakespeare/3h6.xml,,male,
nob.,A Nobleman,Globe_Shakespeare/3h6.xml,,male,
first-keep.,First Keeper,Globe_Shakespeare/3h6.xml,,male,
sec.-keep.,Second Keeper,Globe_Shakespeare/3h6.xml,,male,
hunt.,A Huntsman,Globe_Shakespeare/3h6.xml,,male,
son.,A Son that has killed his father,Globe_Shakespeare/3h6.xml,,male,
fath.,A Father that has killed his son,Globe_Shakespeare/3h6.xml,,male,
q.-mar.,QUEEN MARGARET,Globe_Shakespeare/3h6.xml,,female,
l.-grey.,LADY GREY,Globe_Shakespeare/3h6.xml,,female,
bona.,BONA,Globe_Shakespeare/3h6.xml,,female,
soldiers.,Soldiers,Globe_Shakespeare/3h6.xml,,male,
sold.,Soldier,Globe_Shakespeare/3h6.xml,,male,
first-mess.,First Messenger,Globe_Shakespeare/3h6.xml,,male,
second-mess.,Second  Messenger,Globe_Shakespeare/3h6.xml,,male,
mess.,Messenger,Globe_Shakespeare/3h6.xml,,male,
first-watch.,First Watchman,Globe_Shakespeare/3h6.xml,,male,
second-watch.,Second Watchman,Globe_Shakespeare/3h6.xml,,male,
third-watch.,Third Watchman,Globe_Shakespeare/3h6.xml,,male,
post.,Post,Globe_Shakespeare/3h6.xml,,male,
all,All,Globe_Shakespeare/3h6.xml,,,
lord.,A Lord,Globe_Shakespeare/shr.xml,,male,
sly.,CHRISTOPHER SLY,Globe_Shakespeare/shr.xml,,male,
host.,Hostess,Globe_Shakespeare/shr.xml,,female,
page.,Page,Globe_Shakespeare/shr.xml,,female,
players.,Players,Globe_Shakespeare/shr.xml,,,
first-hun.,Huntsmen,Globe_Shakespeare/shr.xml,,male,
mess.,Messenger,Globe_Shakespeare/shr.xml,,male,
serv.,Servant,Globe_Shakespeare/shr.xml,,male,
first-serv.,First Servant,Globe_Shakespeare/shr.xml,,male,
sec.-serv.,Second Servant,Globe_Shakespeare/shr.xml,,male,
third-serv.,Third Servant,Globe_Shakespeare/shr.xml,,male,
bap.,BAPTISTA,Globe_Shakespeare/shr.xml,,male,
vin.,VINCENTIO,Globe_Shakespeare/shr.xml,,male,
luc.,LUCENTIO,Globe_Shakespeare/shr.xml,,male,
pet.,PETRUCHIO,Globe_Shakespeare/shr.xml,,male,
gre.,GREMIO,Globe_Shakespeare/shr.xml,,male,
hor.,HORTENSIO,Globe_Shakespeare/shr.xml,,male,
tra.,TRANIO,Globe_Shakespeare/shr.xml,,male,
bion.,BIONDELLO,Globe_Shakespeare/shr.xml,,male,
gru.,GRUMIO,Globe_Shakespeare/shr.xml,,male,
curt.,CURTIS,Globe_Shakespeare/shr.xml,,male,
nath.,Nathaniel,Globe_Shakespeare/shr.xml,,male,
phil.,Philip,Globe_Shakespeare/shr.xml,,male,
jos.,Joseph,Globe_Shakespeare/shr.xml,,male,
nich.,Nicholas,Globe_Shakespeare/shr.xml,,male,
ped.,A Pedant,Globe_Shakespeare/shr.xml,,,
kath.,KATHARINA,Globe_Shakespeare/shr.xml,,female,
bian.,BIANCA,Globe_Shakespeare/shr.xml,,female,
wid.,Widow,Globe_Shakespeare/shr.xml,,female,
all.,All,Globe_Shakespeare/shr.xml,,,
tai.,Tailor,Globe_Shakespeare/shr.xml,,male,
hab.,Haberdasher,Globe_Shakespeare/shr.xml,,male,
king.,KING HENRY the Sixth,Globe_Shakespeare/1h6.xml,,Male,MP
glou.,DUKE OF GLOUCESTER,Globe_Shakespeare/1h6.xml,,Male,MP
bed.,DUKE OF BEDFORD,Globe_Shakespeare/1h6.xml,,Male,MP
exe.,THOMAS BEAUFORT,Globe_Shakespeare/1h6.xml,,Male,MP
win.,HENRY BEAUFORT,Globe_Shakespeare/1h6.xml,,Male,MP
car.,HENRY BEAUFORT,Globe_Shakespeare/1h6.xml,,Male,MP
som.,JOHN BEAUFORT,Globe_Shakespeare/1h6.xml,,Male,MP
york.,RICHARD PLANTAGENET,Globe_Shakespeare/1h6.xml,,Male,MP
plan.,RICHARD PLANTAGENET,Globe_Shakespeare/1h6.xml,,Male,MP
war.,EARL OF WARWICK,Globe_Shakespeare/1h6.xml,,Male,MP
sal.,EARL OF SALISBURY,Globe_Shakespeare/1h6.xml,,Male,MP
suf.,EARL OF SUFFOLK,Globe_Shakespeare/1h6.xml,,Male ,MP
tal.,LORD TALBOT,Globe_Shakespeare/1h6.xml,,Male,MP
john.,JOHN TALBOT,Globe_Shakespeare/1h6.xml,,Male,MP
mor.,EDMUND MORTIMER,Globe_Shakespeare/1h6.xml,,Male,MP
fast.,SIR JOHN FASTOLFE,Globe_Shakespeare/1h6.xml,,Male,MP
lucy.,SIR WILLIAM LUCY,Globe_Shakespeare/1h6.xml,,Male,MP
glan.,SIR WILLIAM GLANSDALE,Globe_Shakespeare/1h6.xml,,Male,MP
gar.,SIR THOMAS GARGRAVE,Globe_Shakespeare/1h6.xml,,Male,MP
may.,Mayor of London,Globe_Shakespeare/1h6.xml,,Male,MP
woodv.,WOODVILLE,Globe_Shakespeare/1h6.xml,,Male,MP
ver.,VERNON,Globe_Shakespeare/1h6.xml,,Male,MP
bas.,BASSET,Globe_Shakespeare/1h6.xml,,Male,MP
law.,A Lawyer,Globe_Shakespeare/1h6.xml,,Male,MP
char.,CHARLES,Globe_Shakespeare/1h6.xml,,Male,MP
reig.,REIGNER,Globe_Shakespeare/1h6.xml,,Male,MP
bur.,DUKE OF BURGUNDY,Globe_Shakespeare/1h6.xml,,Male,MP
alen.,DUKE OF ALENCON,Globe_Shakespeare/1h6.xml,,Male,MP
bast.,BASTARD OF ORLEANS,Globe_Shakespeare/1h6.xml,,Male,MP
m.-gun.,Master-Gunner of Orleans,Globe_Shakespeare/1h6.xml,,Male,MP
boy.,his Son,Globe_Shakespeare/1h6.xml,,Male,MP
gen.,General of the French forces in Bourdeaux,Globe_Shakespeare/1h6.xml,,Male,MP
serg.,A French Sergeant,Globe_Shakespeare/1h6.xml,,Male,MP
port.,A Porter,Globe_Shakespeare/1h6.xml,,Male,MP
shep.,An Old Shepherd,Globe_Shakespeare/1h6.xml,,Male,MP
mar.,MARGARET,Globe_Shakespeare/1h6.xml,,Female,MP
count.,COUNTESS OF AUVERGNE,Globe_Shakespeare/1h6.xml,,Female,MP
puc.,JOAN LA PUCELLE,Globe_Shakespeare/1h6.xml,,Female,MP
first-gaol.,First Gaoler,Globe_Shakespeare/1h6.xml,,Female,MP
serv.,Servant,Globe_Shakespeare/1h6.xml,,Female,MP
first-serv.,First Servant,Globe_Shakespeare/1h6.xml,,Female,MP
sec.-serv.,Second Servant,Globe_Shakespeare/1h6.xml,,Female,MP
third-serv.,Third Servant,Globe_Shakespeare/1h6.xml,,Female,MP
watch.,Watch,Globe_Shakespeare/1h6.xml,,Female,MP
first-warder.,First Warder of the Tower,Globe_Shakespeare/1h6.xml,,Female,MP
second-warder.,Second Warder of the Tower,Globe_Shakespeare/1h6.xml,,Female,MP
leg.,Legate,Globe_Shakespeare/1h6.xml,,Male,MP
all.,All,Globe_Shakespeare/1h6.xml,,Male,MP
sent.,Sentinel,Globe_Shakespeare/1h6.xml,,Male,MP
first-sent.,First Sentinel,Globe_Shakespeare/1h6.xml,,Male,MP
scout.,Scout,Globe_Shakespeare/1h6.xml,,Male,MP
off.,Officers,Globe_Shakespeare/1h6.xml,,Male,MP
cap.,Captain,Globe_Shakespeare/1h6.xml,,Male,MP
soldiers.,Soldiers,Globe_Shakespeare/1h6.xml,,Male,MP
sold.,Soldier,Globe_Shakespeare/1h6.xml,,Male,MP
first-sol.,First Soldier,Globe_Shakespeare/1h6.xml,,Male,MP
mess.,Messengers,Globe_Shakespeare/1h6.xml,,Male,MP
k.-john.,KING JOHN,Globe_Shakespeare/jn.xml,,Male,MP
p.-hen.,PRINCE HENRY,Globe_Shakespeare/jn.xml,,Male,MP
arth.,"ARTHUR, Duke of Bretagne",Globe_Shakespeare/jn.xml,,Male,MP
pem.,The Earl of PEMBROKE,Globe_Shakespeare/jn.xml,,Male,MP
sal.,The Earl of SALISBURY,Globe_Shakespeare/jn.xml,,Male,MP
big.,The Lord BIGOT,Globe_Shakespeare/jn.xml,,Male,MP
hub.,HUBERT DE BURGH,Globe_Shakespeare/jn.xml,,Male,MP
rob.,ROBERT FAULCONBRIDGE,Globe_Shakespeare/jn.xml,,Male,MP
bast.,PHILIP the BASTARD,Globe_Shakespeare/jn.xml,,Male,MP
lew.,LEWIS,Globe_Shakespeare/jn.xml,,Male,MP
aust.,LYMOGES,Globe_Shakespeare/jn.xml,,Male,MP
pand.,CARDINAL PANDULPH,Globe_Shakespeare/jn.xml,,Male,MP
mel.,MELUN,Globe_Shakespeare/jn.xml,,Male,MP
chat.,CHATILLON,Globe_Shakespeare/jn.xml,,Male,MP
eli.,QUEEN ELINOR,Globe_Shakespeare/jn.xml,,Female,MP
const.,CONSTANCE,Globe_Shakespeare/jn.xml,,Female,MP
blanch.,BLANCH of Spain,Globe_Shakespeare/jn.xml,,Female,MP
lady-f.,LADY FAULCONBRIDGE,Globe_Shakespeare/jn.xml,,Female,MP
gur.,JAMES GURNEY,Globe_Shakespeare/jn.xml,,Male,MP
k.-phi.,KING PHILIP,Globe_Shakespeare/jn.xml,,Male,MP
fir.-cit.,FIRST CITIZEN,Globe_Shakespeare/jn.xml,,Male,MP
f.-her.,FRENCH HERALD,Globe_Shakespeare/jn.xml,,Male,MP
e.-her.,ENGLISH HERALD,Globe_Shakespeare/jn.xml,,Male,MP
fir.-ex.,FIRST EXECUTIONER,Globe_Shakespeare/jn.xml,,Male,MP
mess.,MESSENGER,Globe_Shakespeare/jn.xml,,Male,MP
pet.,PETER,Globe_Shakespeare/jn.xml,,MALE,JF
fal.,SIR JOHN FALSTAFF,Globe_Shakespeare/wiv.xml,,MALE,JF
fent.,FENTON,Globe_Shakespeare/wiv.xml,,MALE,JF
shal.,SHALLOW,Globe_Shakespeare/wiv.xml,,MALE,JF
slen.,SLENDER,Globe_Shakespeare/wiv.xml,,MALE,JF
ford.,FORD,Globe_Shakespeare/wiv.xml,,MALE,JF
page.,PAGE,Globe_Shakespeare/wiv.xml,,MALE,JF
will.,WILLIAM PAGE,Globe_Shakespeare/wiv.xml,,MALE,JF
evans.,SIR HUGH EVANS,Globe_Shakespeare/wiv.xml,,MALE,JF
caius.,DOCTOR CAIUS,Globe_Shakespeare/wiv.xml,,MALE,JF
host.,Host,Globe_Shakespeare/wiv.xml,,MALE,JF
bard.,BARDOLPH,Globe_Shakespeare/wiv.xml,,MALE,JF
pist.,PISTOL,Globe_Shakespeare/wiv.xml,,MALE,JF
nym.,NYM,Globe_Shakespeare/wiv.xml,,MALE,JF
rob.,ROBIN,Globe_Shakespeare/wiv.xml,,MALE,JF
sim.,SIMPLE,Globe_Shakespeare/wiv.xml,,MALE,JF
rug.,RUGBY,Globe_Shakespeare/wiv.xml,,MALE,JF
mrs.-ford.,MISTRESS FORD,Globe_Shakespeare/wiv.xml,,FEMALE,JF
mrs.-page.,MISTRESS PAGE,Globe_Shakespeare/wiv.xml,,FEMALE,JF
anne.,ANNE PAGE,Globe_Shakespeare/wiv.xml,,FEMALE,JF
quick.,MISTRESS QUICKLY,Globe_Shakespeare/wiv.xml,,FEMALE,JF
first-serv.,First Servant,Globe_Shakespeare/wiv.xml,,MALE,JF
sec.-serv.,Second Servant,Globe_Shakespeare/wiv.xml,,MALE,JF
serv.,Servant,Globe_Shakespeare/wiv.xml,,MALE,JF
all.,All,Globe_Shakespeare/wiv.xml,,,
the.,THESEUS,Globe_Shakespeare/mnd.xml,,MALE,JF
ege.,EGEUS,Globe_Shakespeare/mnd.xml,,MALE,JF
lys.,LYSANDER,Globe_Shakespeare/mnd.xml,,MALE,JF
dem.,DEMETRIUS,Globe_Shakespeare/mnd.xml,,MALE,JF
phil.,PHILOSTRATE,Globe_Shakespeare/mnd.xml,,MALE,JF
quin.,QUINCE,Globe_Shakespeare/mnd.xml,,MALE,JF
snug.,SNUG,Globe_Shakespeare/mnd.xml,,MALE,JF
bot.,BOTTOM,Globe_Shakespeare/mnd.xml,,MALE,JF
flu.,FLUTE,Globe_Shakespeare/mnd.xml,,MALE,JF
snout.,SNOUT,Globe_Shakespeare/mnd.xml,,MALE,JF
star.,STARVELING,Globe_Shakespeare/mnd.xml,,MALE,JF
hip.,HIPPOLYTA,Globe_Shakespeare/mnd.xml,,MALE,JF
her.,HERMIA,Globe_Shakespeare/mnd.xml,,FEMALE,JF
hel.,HELENA,Globe_Shakespeare/mnd.xml,,FEMALE,JF
obe.,OBERON,Globe_Shakespeare/mnd.xml,,MALE,JF
tita.,TITANIA,Globe_Shakespeare/mnd.xml,,FEMALE,JF
puck.,PUCK,Globe_Shakespeare/mnd.xml,,MALE,JF
peas.,PEASEBLOSSOM,Globe_Shakespeare/mnd.xml,,,
cob.,COBWEB,Globe_Shakespeare/mnd.xml,,,
moth.,MOTH,Globe_Shakespeare/mnd.xml,,,
mus.,MUSTARDSEED,Globe_Shakespeare/mnd.xml,,,
pro.,Prologue,Globe_Shakespeare/mnd.xml,,MALE,JF
pyr.,Pyramus,Globe_Shakespeare/mnd.xml,,MALE,JF
this.,Thisbe,Globe_Shakespeare/mnd.xml,,FEMALE,JF
lion.,Lion,Globe_Shakespeare/mnd.xml,,MALE,JF
wall.,Wall,Globe_Shakespeare/mnd.xml,,MALE,JF
moon.,Moon,Globe_Shakespeare/mnd.xml,,MALE,JF
all.,All,Globe_Shakespeare/mnd.xml,,,
fai.,Other fairies attending their King and Queen,Globe_Shakespeare/mnd.xml,,,
duke.,DUKE OF VENICE,Globe_Shakespeare/oth.xml,,MALE,JF
bra.,BRABANTIO,Globe_Shakespeare/oth.xml,,MALE,JF
sen.,Other Senators,Globe_Shakespeare/oth.xml,,MALE,JF
gra.,GRATIANO,Globe_Shakespeare/oth.xml,,MALE,JF
lod.,LODOVICO,Globe_Shakespeare/oth.xml,,MALE,JF
oth.,OTHELLO,Globe_Shakespeare/oth.xml,,MALE,JF
cas.,CASSIO,Globe_Shakespeare/oth.xml,,MALE,JF
iago.,IAGO,Globe_Shakespeare/oth.xml,,MALE,JF
rod.,RODERIGO,Globe_Shakespeare/oth.xml,,MALE,JF
mon.,MONTANO,Globe_Shakespeare/oth.xml,,MALE,JF
